Auron1,Tidus1,Auton2,Tidus2,Auron3,Tidus3,RNG[0],RNG[1],RNG[2],RNG[3],RNG[4],RNG[5],RNG[6],RNG[7],RNG[8],RNG[9],RNG[10],RNG[11],RNG[12],RNG[13],RNG[14],RNG[15],RNG[16],RNG[17],RNG[18],RNG[19],RNG[20],RNG[21],RNG[22],RNG[23],RNG[24],RNG[25],RNG[26],RNG[27],RNG[28],RNG[29],RNG[30],RNG[31],RNG[32],RNG[33],RNG[34],RNG[35],RNG[36],RNG[37],RNG[38],RNG[39],RNG[40],RNG[41],RNG[42],RNG[43],RNG[44],RNG[45],RNG[46],RNG[47],RNG[48],RNG[49],RNG[50],RNG[51],RNG[52],RNG[53],RNG[54],RNG[55],RNG[56],RNG[57],RNG[58],RNG[59],RNG[60],RNG[61],RNG[62],RNG[63],RNG[64],RNG[65],RNG[66],RNG[67]
269,128,260,136,276,135,1497658758,1544779746,1046426998,1707248679,882384962,1279191608,206346559,1729102357,1971204778,122096828,1449172882,1993305843,1930685340,1690394985,765583687,708288919,2043134871,1674058219,250366925,1930803162,590780245,398356205,783679188,1641634826,2049402154,1942429160,12376716,2037436748,321960263,1647804986,454506892,1953558664,2044516840,750562867,659784078,1933277722,108473523,265561810,319754743,1873288091,1230774424,539845451,567031706,1240942258,1181673761,557425327,1883235898,253178151,1301814334,178974633,216124585,1038216781,261519871,1389391171,950287766,2053287884,1538320515,417578771,1874071585,70901540,1365860189,1525048914,546237605,810400921,932294058,239532597,975073043,1605634521
274,134,270,133,285,127,868569816,862749461,1518200116,1706605822,912993744,1061517737,2128733839,1470131063,1059608716,795942687,1483741487,817921294,750473896,276614537,910274798,1142610636,1387316613,1622004149,1067343017,232936674,1868506642,122632806,678627335,871905318,87253627,1606188294,1368573263,2036327985,680157866,2001161883,1750866712,1957508940,1362178941,1803934550,1998765431,422066556,1042354869,1688053612,1842386234,437744193,450521505,1404730334,617251876,1785297413,388858774,409113847,514299311,1329601932,1752242294,1958962038,197310119,2031636838,997360602,523675317,1218284620,1513162613,878560668,1723903210,42408535,1569162114,880765326,2067481444,514378329,1683071502,1169863170,218057727,751829412,1844003668
267,135,267,132,291,136,239445189,887989929,1071749720,1760377103,1679803322,1922505150,237707239,1062757310,1076579159,847762405,747485020,125893144,1873620461,162953659,1274785886,1531636063,1672473836,1498449708,1955653962,1952890695,1077428685,18217316,1823009396,939053521,2125052911,645893930,96922495,441442305,664411516,841055344,610626631,20476214,948119885,1452650148,787024705,2010744421,420333699,2028200535,1166530229,949895012,178872634,370616974,540705295,824157147,1251733947,603693839,908088312,84762009,1016201648,1990504709,1244521935,1272963595,1670132184,778895264,1985314508,112283060,540607236,415803521,1109001216,1345655919,285233201,2055847554,2071910776,814576224,2081760744,683458477,1249266434,1778294293
279,135,270,140,273,141,1757869745,722073673,1409401558,1285771532,972104080,704979675,1704749115,1685833365,2080259552,1167367143,727164592,262466966,1784898210,471773556,989390422,1310905555,1148456148,1742270880,1884615369,679603055,1677707071,219133377,1012549178,1863748015,322959310,1518000281,1133637546,407276069,1405996686,1413146153,1298250061,647381667,126086783,1229961268,616131416,1575815344,967093948,1080067449,401712421,2060344505,1144099931,756801893,924442,192377144,1330422745,869404107,1716288548,1114186740,1735969248,26520900,67706140,1816213510,412290870,243459031,1560787009,953833583,1694479697,1076523309,1375083690,1497797657,1024592090,406265820,1107385260,1259390575,1258275460,642303717,193834605,1010174739
269,139,266,136,262,137,1128780803,40108924,1881210361,577923458,1920906525,1873134412,221301648,1006992455,1362603020,552682881,857358661,1936616324,1397319761,1596588146,1328474880,1932885787,182157415,1373111737,1899119085,1840657687,726160030,512402612,1933104640,708141470,160110432,353677969,1785339127,1185433983,810559221,568195582,1198168224,1398088941,2092295708,960576853,364771650,1765729018,114721533,1225104313,523343708,1736486751,28311718,531808730,355919288,1171061923,1770284564,1578688393,1346518343,1983380687,1591714947,1155793047,1959266606,1431997879,40339860,1603844460,131144975,1478496367,2097129146,26640980,1129884165,120453380,650696888,617427497,1231131209,369212420,365507877,1255017973,1155412503,2085086148
281,136,263,133,264,139,499721712,65319541,727584600,300772529,956933768,1205691642,1356240924,1933663969,1442468262,347256103,1637360453,493735140,1579744497,1649043290,1622599272,456979203,1029961478,1939019680,1851078108,1879128956,136370793,1789019301,1749923586,100629431,1751619552,1200948565,2109627880,1086097624,23948015,830475875,709097565,937835939,243529814,1747123575,1495789909,431895299,2103676356,378074528,72700007,1641551544,449648087,386370221,1635136189,1606826790,875761251,709114364,1889579782,529721515,1621906194,1213156679,1178104231,1075320418,1189030232,1408061374,1546348092,635526722,1111404744,320641400,1888283356,1493242558,1261119977,1210164449,1945773092,174658480,279240101,1162721052,775989173,765346249
280,134,276,137,292,136,2018146269,90595694,1721412635,1272737472,771026970,343350001,944344694,46365679,1719675026,63865543,1639473379,918810465,1484391583,1676640846,2130352654,498775380,1650029566,1768588437,1912447291,1635486435,1220820783,784338659,1556336355,482639774,1602965281,1597605445,745408081,891968942,735765604,598310334,36362357,694028199,1847045288,310193110,966955455,1905262318,169547019,42724324,422143145,904029716,1578699423,1106256461,328575445,1681801082,89586934,457386299,159142954,1053225008,254069095,517445958,919787864,1139624818,1714388421,1374578366,1865063463,77092609,446287024,228937041,942253066,1646741999,746605517,1930805054,1504410043,1274823431,2063075411,368325608,784130375,708295230
283,131,283,132,284,132,1389021642,115770626,1274992090,2033618583,2059915482,3599404,1301353223,184055033,359818785,1916414958,1260074653,119912284,125878288,847590292,1905868910,1637524290,2067698007,1351100801,656037273,345127798,1136841354,983991710,1032512143,1134560503,1319633084,442551630,368795770,173483391,2085612645,1460528283,375113699,1506038982,810751629,819341182,988505407,1661976448,1236596273,2022294505,169990354,1292841540,2097750697,736237956,2034847086,43694790,1850911877,61737218,1610564925,742780998,164820766,84624569,1278341210,1840709156,208180624,1845848056,1762471125,322823106,1841264325,250455743,982491636,494462842,1297525330,1955555291,513514560,561284923,528212910,165325392,1573173566,2074772097
274,131,275,130,285,139,759932700,1581289525,1746800893,1325770510,1052426687,1636803465,608335759,211841356,858826481,1950977198,920314423,1491614487,155702941,656832983,185094974,1034617547,256664516,76055215,1346398200,1762457372,1849760233,2015487448,845989740,231784018,1485734113,1073339019,1846248964,1204335024,1722109736,788365043,1125390457,384941775,1759484450,27172504,1445789681,290059921,1047161319,1901574628,1596527595,820777165,739654074,9887757,810935461,139312833,1230646423,1355290033,1711916175,1839174588,425785804,229713156,46744413,1323717107,34841061,1921897054,1162520957,2038795379,378798971,1690052497,325725839,1067435092,1297668738,125770083,21211382,2000858879,1003490555,607892841,1369552934,87203546
260,138,287,136,275,137,130873609,1606565678,593145281,341444214,1522761622,73584376,202153628,62999737,1949402243,618946180,843677387,2068583327,1324381523,385101850,1417092965,1980660931,1445211005,1132854234,2000103563,873196174,1614460894,1355494224,1791289479,1182237529,1632775440,864375139,423897042,2014245810,124742504,339550727,1979214592,1932866843,1490839579,2010895299,690210749,684096137,2000830190,1243258142,51025951,359661935,301995808,1003796887,1908949658,553088796,1849785582,1075541627,1136401778,1076815460,1839779833,2087837470,218793314,299814723,1654889849,267507622,1924336017,1030385068,1695593385,1625397307,1417411057,860495223,2032686629,1338884456,37582833,1766459960,743217410,805233660,44089338,936845720
294,128,282,126,280,132,1649298165,1440583886,930826970,574014009,1337045927,1243077135,1763710711,1755809289,12687351,1302880716,363907752,1753005705,1262631107,35946490,2010577363,1567852798,845870919,1480049631,405826818,1409190139,272342292,286820527,775921677,1884653689,1190240624,1030020732,1461781561,1504867817,1143076486,1091747409,1294578323,20176625,206197596,327239734,193156295,1001933120,1651805562,1263965373,163939811,1338251176,1232935669,1709027638,2021824575,34581720,896316744,1503466257,2095701802,365346017,1811556942,1190842235,1622946019,1187257810,101675457,1750728243,928280847,2082471387,1285269949,1388691595,738997848,1961699475,255082529,1949984455,1438134336,91564510,1254805317,2037248326,1859319921,466205177
263,128,285,136,274,133,1020209223,758619137,1402570237,2013679434,845605626,785832992,1960111946,1382472031,330307138,1514045758,1672150565,399407148,160516821,1765688364,93372341,631140715,342604512,378874360,1930226659,230946101,1092476843,1403808515,358842665,1952563835,1069254770,1999554882,2034177388,1406185381,525185644,1154554536,2021450168,835536660,588828277,928893467,568069381,372089243,660366088,643605496,353199316,534298856,1337776386,1879003653,1328436220,849399681,622492533,2019423667,1557396994,150914366,933934316,1095832501,1235079656,79506429,1980079484,841042777,1230083748,921212507,1998336430,1339758313,1226963960,1292665720,1116535442,1573845468,1140929523,739483190,2038598452,1673072630,440577598,615185466
289,129,281,140,274,140,391150132,783895290,248980160,838130879,143650335,57648316,1314973214,1342867837,1501952199,1874321239,378030775,325553727,269462207,1318087820,326145547,1737252779,1403786267,1406904854,1222856852,1654170959,1499483683,285483124,100220960,1758813223,1150782878,1703603711,382759345,839520208,1766142990,1606096481,997869646,486182225,2016049772,751913563,2065428537,1974568460,586203890,196014086,814925928,1161595001,1190235539,1748219571,30639394,949956461,557165574,1553108644,250131877,2102271528,1509736433,1363788999,1807191898,683057969,965320834,629068835,1862552384,745848717,1574338441,1883379959,849870218,833059937,2038007284,293148813,2060832403,221509388,938554564,2039046448,606430072,579655938
282,138,281,132,294,130,1909509153,809135758,1950013412,891902160,910459913,918701265,1571400410,37126309,340631826,240030021,57527960,1177367999,630200493,1735812023,1885887425,978987606,572704287,997209843,1528007587,1417953935,597720186,374820311,789025949,489048743,1561829132,2146473421,622203577,305250936,495756153,1844587479,1158155073,2010781088,609534408,1209868136,406640459,1707858350,400253550,1268437967,836790079,756016704,1400164170,845610259,1706275731,1714672622,320554581,582903595,1227631851,233548441,496119091,1112775102,237694662,1918036133,474843327,1687169150,535503916,1704013705,1614938927,46136558,1075493860,690567409,239714054,1536361952,764729906,2012150115,1631830969,1731307417,1855086127,1774160906
262,132,278,126,263,139,1280450062,834346375,796387651,614751230,1902843931,1742470559,552623656,436004789,1839069646,612055750,1850929047,1070089655,443013574,693278791,1563937196,823222435,1568946779,723275554,1788833490,2064548930,1077894970,1276546981,2135791261,1730554203,1981558986,702975757,995466522,1433851908,566817933,1188444809,927082597,51236033,1331311094,71520838,869495371,214714947,1772345075,2064928225,553228196,468270127,2143316442,1563915603,385113885,27687174,1033065076,1073267908,1233692508,931211625,362965129,1564601325,2142652563,791950810,1496788422,1297306287,1614823148,860928163,360956449,1044004795,1778091229,644208215,159922807,1781010021,1091421526,1227012132,1852347662,616213249,1050312151,520614447
271,136,264,141,261,140,651361120,152381626,1268196454,2054386804,704162728,763141648,1216659837,1904581991,1121442966,895673727,1011894600,1033714743,1525177506,1042233768,863817824,303339106,1189026678,599976063,1800404682,1877425495,747136369,483003580,1449213249,836340727,296231355,335300846,1008428530,1521388633,1850843305,1642198920,1021103693,1872120473,1032968804,833184383,223350519,1084725406,1015766605,1066791592,813494954,1195844990,1894476221,314990914,1899956163,757360925,1940275048,943552708,1300809779,1767126066,2045698495,26233978,643208036,782803087,966761437,963003025,980040277,1723705293,1058384487,1675109754,1129772176,1761946008,757940447,1764734139,318502460,1977662650,798456339,917791635,1446226116,1032406628
270,132,268,129,269,139,22302029,177592243,114570692,1586043466,1231497421,605419602,982438063,373322959,920625410,1476306262,690130637,1645579683,511954288,426076428,837848364,1385223086,970633187,1640267215,1138767101,50701362,703552657,2087321994,1168592408,330130089,1809987345,820641534,1080772373,780024355,755242086,712182463,781175521,1912204347,2021412390,858960521,256007689,952215126,237172039,238561888,336923691,1647060913,632529,128550458,790022067,919871219,1662236934,2106758222,419131947,539770873,745646793,1082292907,2058098141,1533387451,2029755836,190930570,1990688047,616553525,1679662970,1700215095,736623970,1776254155,827048630,1610818092,462475242,1367833462,63113485,1565931348,744008686,1260041254
273,129,274,135,269,133,1540661049,11640303,1350554620,849384744,1291679767,440935197,1436951678,199938477,1685463029,1591624492,546352969,117550682,1672957508,151583281,210386491,1383880092,918595369,1919029213,2103843909,1517138778,1555502745,965859097,739372012,1951494987,1909194372,1380522509,307615092,1861802659,2139375084,1985046086,399701685,1486750055,920135553,1561981458,55513564,1006685316,407428284,1717621049,984716900,1571363608,1957514669,1349922308,264810236,430007248,222600542,1548434388,1926813706,1713861194,23553038,1337633774,1260085200,2034564690,412025983,2001733253,95261909,457049987,1407457685,989716250,1601651004,216048408,481121646,714817941,50219029,327002030,1574618222,1973078983,783796767,1332770537
284,129,285,136,263,127,911637643,1477194886,923965797,403554136,32322193,1785338849,1727687512,1575843669,2008933555,668204448,743743577,1381098507,764138473,1512202578,663713944,1479355989,717103155,559165702,1435722981,1636706983,1024983719,1964521553,1864999418,1641477711,1314926516,1245245369,1127370552,1699571484,507583526,2033370376,1348240579,2116315806,378181266,1775169694,1955248026,1240914779,807120327,1488456110,131790765,1651931734,841152699,1727804449,943323686,254997698,582928048,799311782,1655902368,726958508,1225820639,909096458,2082930202,444002890,23507436,307311935,1930429083,1817987843,1969470764,1116830512,1713670600,807184378,1071061619,479451586,2076107329,1255791232,1890905494,1784897010,850338406,812873686
263,132,289,141,268,135,282513016,1502435354,477580938,648487975,748132602,1423364047,501202365,918923075,446972884,450398339,954445205,519953739,1137435160,2007819123,1771310397,340115601,1886010859,1122775377,740951758,1165683478,1843623091,2010415010,220160467,1702100743,653801380,1005148804,508127382,1902297167,6269065,490850904,1491913234,995043155,1358138396,927007433,2021757761,534389099,74177788,1067536939,2854923,160185134,257619525,1550691154,1502556538,2136435019,2144052336,1818571808,752140859,1719429294,47885756,1533075771,561775308,447782290,751739244,265361483,181132919,505948193,2084174841,1483870536,631074083,1275300966,41106354,1869527056,176499231,795849232,746906176,1064615238,1792207331,1136920380
